#  E (eV)   dos(E)     Int dos(E) EFermi =    8.833 eV
  -2.240  0.5525E+00  0.4583E+00
  -2.230  0.5530E+00  0.4638E+00
  -2.220  0.5538E+00  0.4694E+00
  -2.210  0.5550E+00  0.4749E+00
  -2.200  0.5566E+00  0.4805E+00
  -2.190  0.5589E+00  0.4861E+00
  -2.180  0.5619E+00  0.4917E+00
  -2.170  0.5654E+00  0.4974E+00
  -2.160  0.5697E+00  0.5030E+00
  -2.150  0.5746E+00  0.5088E+00
  -2.140  0.5802E+00  0.5146E+00
  -2.130  0.5862E+00  0.5205E+00
  -2.120  0.5927E+00  0.5264E+00
  -2.110  0.5996E+00  0.5324E+00
  -2.100  0.6067E+00  0.5385E+00
  -2.090  0.6139E+00  0.5446E+00
  -2.080  0.6210E+00  0.5508E+00
  -2.070  0.6279E+00  0.5571E+00
  -2.060  0.6346E+00  0.5634E+00
  -2.050  0.6408E+00  0.5698E+00
  -2.040  0.6465E+00  0.5763E+00
  -2.030  0.6516E+00  0.5828E+00
  -2.020  0.6561E+00  0.5894E+00
  -2.010  0.6600E+00  0.5960E+00
  -2.000  0.6632E+00  0.6026E+00
  -1.990  0.6657E+00  0.6093E+00
  -1.980  0.6678E+00  0.6159E+00
  -1.970  0.6694E+00  0.6226E+00
  -1.960  0.6707E+00  0.6293E+00
  -1.950  0.6718E+00  0.6361E+00
  -1.940  0.6728E+00  0.6428E+00
  -1.930  0.6740E+00  0.6495E+00
  -1.920  0.6754E+00  0.6563E+00
  -1.910  0.6772E+00  0.6631E+00
  -1.900  0.6797E+00  0.6698E+00
  -1.890  0.6829E+00  0.6767E+00
  -1.880  0.6869E+00  0.6835E+00
  -1.870  0.6920E+00  0.6905E+00
  -1.860  0.6980E+00  0.6974E+00
  -1.850  0.7052E+00  0.7045E+00
  -1.840  0.7135E+00  0.7116E+00
  -1.830  0.7229E+00  0.7189E+00
  -1.820  0.7334E+00  0.7262E+00
  -1.810  0.7447E+00  0.7336E+00
  -1.800  0.7569E+00  0.7412E+00
  -1.790  0.7697E+00  0.7489E+00
  -1.780  0.7830E+00  0.7567E+00
  -1.770  0.7965E+00  0.7647E+00
  -1.760  0.8099E+00  0.7728E+00
  -1.750  0.8232E+00  0.7810E+00
  -1.740  0.8360E+00  0.7894E+00
  -1.730  0.8481E+00  0.7979E+00
  -1.720  0.8594E+00  0.8065E+00
  -1.710  0.8697E+00  0.8152E+00
  -1.700  0.8790E+00  0.8240E+00
  -1.690  0.8871E+00  0.8328E+00
  -1.680  0.8941E+00  0.8418E+00
  -1.670  0.9000E+00  0.8508E+00
  -1.660  0.9048E+00  0.8598E+00
  -1.650  0.9089E+00  0.8689E+00
  -1.640  0.9122E+00  0.8780E+00
  -1.630  0.9150E+00  0.8872E+00
  -1.620  0.9176E+00  0.8964E+00
  -1.610  0.9200E+00  0.9056E+00
  -1.600  0.9226E+00  0.9148E+00
  -1.590  0.9255E+00  0.9240E+00
  -1.580  0.9289E+00  0.9333E+00
  -1.570  0.9329E+00  0.9427E+00
  -1.560  0.9376E+00  0.9520E+00
  -1.550  0.9429E+00  0.9615E+00
  -1.540  0.9489E+00  0.9709E+00
  -1.530  0.9553E+00  0.9805E+00
  -1.520  0.9622E+00  0.9901E+00
  -1.510  0.9691E+00  0.9998E+00
  -1.500  0.9760E+00  0.1010E+01
  -1.490  0.9824E+00  0.1019E+01
  -1.480  0.9882E+00  0.1029E+01
  -1.470  0.9930E+00  0.1039E+01
  -1.460  0.9966E+00  0.1049E+01
  -1.450  0.9988E+00  0.1059E+01
  -1.440  0.9994E+00  0.1069E+01
  -1.430  0.9984E+00  0.1079E+01
  -1.420  0.9956E+00  0.1089E+01
  -1.410  0.9912E+00  0.1099E+01
  -1.400  0.9852E+00  0.1109E+01
  -1.390  0.9778E+00  0.1119E+01
  -1.380  0.9692E+00  0.1128E+01
  -1.370  0.9597E+00  0.1138E+01
  -1.360  0.9495E+00  0.1147E+01
  -1.350  0.9390E+00  0.1157E+01
  -1.340  0.9284E+00  0.1166E+01
  -1.330  0.9180E+00  0.1175E+01
  -1.320  0.9081E+00  0.1184E+01
  -1.310  0.8989E+00  0.1193E+01
  -1.300  0.8907E+00  0.1202E+01
  -1.290  0.8835E+00  0.1211E+01
  -1.280  0.8775E+00  0.1220E+01
  -1.270  0.8727E+00  0.1229E+01
  -1.260  0.8691E+00  0.1237E+01
  -1.250  0.8666E+00  0.1246E+01
  -1.240  0.8652E+00  0.1255E+01
  -1.230  0.8647E+00  0.1263E+01
  -1.220  0.8649E+00  0.1272E+01
  -1.210  0.8657E+00  0.1281E+01
  -1.200  0.8667E+00  0.1289E+01
  -1.190  0.8677E+00  0.1298E+01
  -1.180  0.8685E+00  0.1307E+01
  -1.170  0.8689E+00  0.1315E+01
  -1.160  0.8686E+00  0.1324E+01
  -1.150  0.8674E+00  0.1333E+01
  -1.140  0.8654E+00  0.1341E+01
  -1.130  0.8623E+00  0.1350E+01
  -1.120  0.8581E+00  0.1358E+01
  -1.110  0.8529E+00  0.1367E+01
  -1.100  0.8468E+00  0.1375E+01
  -1.090  0.8398E+00  0.1384E+01
  -1.080  0.8321E+00  0.1392E+01
  -1.070  0.8238E+00  0.1400E+01
  -1.060  0.8152E+00  0.1409E+01
  -1.050  0.8065E+00  0.1417E+01
  -1.040  0.7978E+00  0.1425E+01
  -1.030  0.7893E+00  0.1433E+01
  -1.020  0.7811E+00  0.1440E+01
  -1.010  0.7734E+00  0.1448E+01
  -1.000  0.7663E+00  0.1456E+01
  -0.990  0.7597E+00  0.1463E+01
  -0.980  0.7539E+00  0.1471E+01
  -0.970  0.7487E+00  0.1478E+01
  -0.960  0.7441E+00  0.1486E+01
  -0.950  0.7402E+00  0.1493E+01
  -0.940  0.7368E+00  0.1501E+01
  -0.930  0.7340E+00  0.1508E+01
  -0.920  0.7317E+00  0.1515E+01
  -0.910  0.7297E+00  0.1523E+01
  -0.900  0.7280E+00  0.1530E+01
  -0.890  0.7266E+00  0.1537E+01
  -0.880  0.7252E+00  0.1544E+01
  -0.870  0.7239E+00  0.1552E+01
  -0.860  0.7225E+00  0.1559E+01
  -0.850  0.7209E+00  0.1566E+01
  -0.840  0.7190E+00  0.1573E+01
  -0.830  0.7167E+00  0.1580E+01
  -0.820  0.7139E+00  0.1587E+01
  -0.810  0.7106E+00  0.1595E+01
  -0.800  0.7067E+00  0.1602E+01
  -0.790  0.7021E+00  0.1609E+01
  -0.780  0.6968E+00  0.1616E+01
  -0.770  0.6909E+00  0.1623E+01
  -0.760  0.6843E+00  0.1629E+01
  -0.750  0.6770E+00  0.1636E+01
  -0.740  0.6693E+00  0.1643E+01
  -0.730  0.6612E+00  0.1649E+01
  -0.720  0.6527E+00  0.1656E+01
  -0.710  0.6441E+00  0.1662E+01
  -0.700  0.6355E+00  0.1669E+01
  -0.690  0.6270E+00  0.1675E+01
  -0.680  0.6188E+00  0.1681E+01
  -0.670  0.6111E+00  0.1687E+01
  -0.660  0.6039E+00  0.1693E+01
  -0.650  0.5973E+00  0.1699E+01
  -0.640  0.5916E+00  0.1705E+01
  -0.630  0.5866E+00  0.1711E+01
  -0.620  0.5825E+00  0.1717E+01
  -0.610  0.5792E+00  0.1723E+01
  -0.600  0.5766E+00  0.1729E+01
  -0.590  0.5748E+00  0.1734E+01
  -0.580  0.5735E+00  0.1740E+01
  -0.570  0.5727E+00  0.1746E+01
  -0.560  0.5721E+00  0.1751E+01
  -0.550  0.5715E+00  0.1757E+01
  -0.540  0.5709E+00  0.1763E+01
  -0.530  0.5700E+00  0.1769E+01
  -0.520  0.5686E+00  0.1774E+01
  -0.510  0.5665E+00  0.1780E+01
  -0.500  0.5636E+00  0.1786E+01
  -0.490  0.5599E+00  0.1791E+01
  -0.480  0.5552E+00  0.1797E+01
  -0.470  0.5494E+00  0.1802E+01
  -0.460  0.5427E+00  0.1808E+01
  -0.450  0.5349E+00  0.1813E+01
  -0.440  0.5262E+00  0.1818E+01
  -0.430  0.5168E+00  0.1823E+01
  -0.420  0.5067E+00  0.1829E+01
  -0.410  0.4961E+00  0.1833E+01
  -0.400  0.4853E+00  0.1838E+01
  -0.390  0.4744E+00  0.1843E+01
  -0.380  0.4636E+00  0.1848E+01
  -0.370  0.4532E+00  0.1852E+01
  -0.360  0.4434E+00  0.1857E+01
  -0.350  0.4342E+00  0.1861E+01
  -0.340  0.4260E+00  0.1865E+01
  -0.330  0.4187E+00  0.1869E+01
  -0.320  0.4125E+00  0.1874E+01
  -0.310  0.4074E+00  0.1878E+01
  -0.300  0.4033E+00  0.1882E+01
  -0.290  0.4002E+00  0.1886E+01
  -0.280  0.3981E+00  0.1890E+01
  -0.270  0.3966E+00  0.1894E+01
